dtm_model,dataset,llm,topic_idx,year,temporal_coherence,temporal_smoothness,raw
DLDA,unDebates,deepseek,6,1971,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1972,,,
DLDA,unDebates,deepseek,6,1973,,,
DLDA,unDebates,deepseek,6,1974,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1975,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,6,1976,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,unDebates,deepseek,6,1977,,,
DLDA,unDebates,deepseek,6,1978,,,
DLDA,unDebates,deepseek,6,1979,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1980,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1981,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,1982,,,
DLDA,unDebates,deepseek,6,1983,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,unDebates,deepseek,6,1984,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1985,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,unDebates,deepseek,6,1986,,,
DLDA,unDebates,deepseek,6,1987,,,
DLDA,unDebates,deepseek,6,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,1990,2,2,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 2
}
```"
DLDA,unDebates,deepseek,6,1991,,,
DLDA,unDebates,deepseek,6,1992,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1993,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,6,1994,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1995,,,
DLDA,unDebates,deepseek,6,1996,,,
DLDA,unDebates,deepseek,6,1997,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,1998,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,1999,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,2000,,,
DLDA,unDebates,deepseek,6,2001,,,
DLDA,unDebates,deepseek,6,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,2004,,,
DLDA,unDebates,deepseek,6,2005,,,
DLDA,unDebates,deepseek,6,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,2007,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,2008,,,
DLDA,unDebates,deepseek,6,2009,,,
DLDA,unDebates,deepseek,6,2010,1,1,"{""temporal_coherence"": 1, ""temporal_smoothness"": 1}"
DLDA,unDebates,deepseek,6,2011,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,6,2012,,,
DLDA,unDebates,deepseek,6,2013,,,
DLDA,unDebates,deepseek,6,2014,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,6,2016,,,
DLDA,unDebates,deepseek,6,2017,,,
DLDA,unDebates,deepseek,6,2018,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,6,2019,3,2,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 2
}
```"
DLDA,unDebates,deepseek,7,1971,,,
DLDA,unDebates,deepseek,7,1972,,,
DLDA,unDebates,deepseek,7,1973,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1974,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1975,,,
DLDA,unDebates,deepseek,7,1976,,,
DLDA,unDebates,deepseek,7,1977,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,7,1978,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,7,1979,,,
DLDA,unDebates,deepseek,7,1980,,,
DLDA,unDebates,deepseek,7,1981,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1982,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1983,,,
DLDA,unDebates,deepseek,7,1984,,,
DLDA,unDebates,deepseek,7,1985,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1986,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,unDebates,deepseek,7,1987,,,
DLDA,unDebates,deepseek,7,1988,,,
DLDA,unDebates,deepseek,7,1989,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1990,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,7,1991,,,
DLDA,unDebates,deepseek,7,1992,,,
DLDA,unDebates,deepseek,7,1993,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1995,,,
DLDA,unDebates,deepseek,7,1996,,,
DLDA,unDebates,deepseek,7,1997,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,7,1998,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,1999,,,
DLDA,unDebates,deepseek,7,2000,,,
DLDA,unDebates,deepseek,7,2001,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,7,2002,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,2003,,,
DLDA,unDebates,deepseek,7,2004,,,
DLDA,unDebates,deepseek,7,2005,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,2006,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,2007,,,
DLDA,unDebates,deepseek,7,2008,,,
DLDA,unDebates,deepseek,7,2009,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,2010,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,7,2011,,,
DLDA,unDebates,deepseek,7,2012,,,
DLDA,unDebates,deepseek,7,2013,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,2014,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,7,2015,,,
DLDA,unDebates,deepseek,7,2016,,,
DLDA,unDebates,deepseek,7,2017,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,2018,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,7,2019,,,
DLDA,unDebates,deepseek,8,1971,,,
DLDA,unDebates,deepseek,8,1972,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1973,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1974,,,
DLDA,unDebates,deepseek,8,1975,,,
DLDA,unDebates,deepseek,8,1976,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,8,1977,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1978,,,
DLDA,unDebates,deepseek,8,1979,,,
DLDA,unDebates,deepseek,8,1980,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1981,,,"Okay, so I need to evaluate the temporal coherence and smoothness of these three time steps for a topic. Let me start by understanding what each part means.

First, temporal coherence. This refers to how semantically consistent the topic is over time. The words at each time step should relate well to each other and maintain a coherent theme. Looking at the words:

Time t-1: country, mankind, great, today, human, time, life, president, peoples, history
Time t: country, mankind, today, great, human, time, life, peoples, president, history
Time t+1: country, mankind, today, great, human, time, life, peoples, history, years

I notice that the words are quite similar across all three time steps. They all include terms like country, mankind, great, today, human, time, life, peoples, president, history. The only difference is that at t+1, ""years"" is added. So, the core theme seems to be about the state of the country, mankind, and related historical aspects. The words are very consistent, so I think the temporal coherence is high. Maybe a 3.

Next, temporal smoothness. This is about how the words transition from one time step to the next. It's about whether the changes make sense and feel natural. Looking at t-1 to t, the words are almost identical except for the order. Wait, no, actually, the words are the same, just reordered. So the transition from t-1 to t is smooth because the words are the same. Then from t to t+1, the only change is adding ""years"" and removing ""history"" from t to t+1? Wait, no, in t, the words are country, mankind, today, great, human, time, life, peoples, president, history. In t+1, it's country, mankind, today, great, human, time, life, peoples, history, years. So ""history"" is still there, but ""president"" is now at t-1 and t, but in t+1, ""president"" is still present. Wait, no, in t+1, the words are country, mankind, today, great, human, time, life, peoples, history, years. So ""president"" is not in t+1? Wait, no, in t-1, t, and t+1, the words are:

t-1: country, mankind, great, today, human, time, life, president, peoples, history
t: country, mankind, today, great, human, time, life, peoples, president, history
t+1: country, mankind, today, great, human, time, life, peoples, history, years

Wait, so in t+1, ""president"" is not there anymore. So the transition from t to t+1 removes ""president"" and adds ""years."" That seems a bit abrupt. So the words are mostly the same, but ""president"" is gone, and ""years"" is added. So the change isn't too drastic, but it's more than just reordering. So the transition is somewhat smooth, but not as smooth as if the words were exactly the same. So maybe a 2.

Wait, but the user said to rate word relatedness at time t. So for each word in t, how related it is to the others. But the user also wants the JSON with temporal_coherence and temporal_smoothness. So I think I need to focus on those two aspects.

So, for temporal_coherence, since the words are very consistent across time steps, it's a 3. For temporal_smoothness, the transition from t to t+1 is somewhat smooth because the words are mostly the same, but ""president"" is removed and ""years"" is added. So it's not too abrupt, but it's not as smooth as if the words stayed exactly the same. So maybe a 2.

Wait, but in the user's example, they had a similar situation and gave a 3 for both. But in their example, the words were almost the same, just reordered. So maybe the smoothness is 3 because the words are the same, just reordered. But in this case, the words are almost the same, but ""president"" is removed and ""years"" is added. So the change is minimal, but still a change. So maybe smoothness is 2.

Alternatively, if the words are the same, just reordered, the smoothness is 3. If they are almost the same, with minor changes, it's 2. If there are significant changes, it's 1.

So in this case, the words are almost the same, with one word added and one removed. So the change is minor, so smoothness is 2.

Therefore, I think:

temporal_co"
DLDA,unDebates,deepseek,8,1982,,,
DLDA,unDebates,deepseek,8,1983,,,
DLDA,unDebates,deepseek,8,1984,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,8,1985,2,3,"{""temporal_coherence"": 2, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1986,,,
DLDA,unDebates,deepseek,8,1987,,,
DLDA,unDebates,deepseek,8,1988,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1989,2,2,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 2
}
```"
DLDA,unDebates,deepseek,8,1990,,,
DLDA,unDebates,deepseek,8,1991,,,
DLDA,unDebates,deepseek,8,1992,3,3,"Okay, so I need to evaluate the temporal coherence and smoothness of these three time steps for a topic. Let me start by looking at the words at each time step.

At time t-1, the words are: country, today, years, life, time, great, democracy, mankind, human, history.

At time t, the words are: country, today, years, great, time, democracy, life, human, history, mankind.

At time t+1, the words are: country, today, years, great, time, democracy, life, human, children, century.

First, I'll assess the relatedness of the words at time t compared to t-1. I'll go through each word in t and see how related it is to t-1.

- country: same as t-1, so 3.
- today: same, 3.
- years: same, 3.
- great: same, 3.
- time: same, 3.
- democracy: same, 3.
- life: same, 3.
- human: same, 3.
- history: same, 3.
- mankind: same, 3.

Wait, but in t+1, the last word is children instead of mankind. So, for the transition from t to t+1, I need to compare t and t+1.

Looking at t to t+1:

- country: same, 3.
- today: same, 3.
- years: same, 3.
- great: same, 3.
- time: same, 3.
- democracy: same, 3.
- life: same, 3.
- human: same, 3.
- history: same, 3.
- children: not in t, so 1.

But wait, the user's instruction was to rate the relatedness at time t, which is the second step. So, for the first part, I think I need to rate each word in t against t-1. But the user's example response just gave a single score for each time step, not per word. Hmm, maybe I'm misunderstanding.

Wait, the user's example response was a single score for each time step, not per word. So perhaps I need to evaluate the overall coherence and smoothness, not per word.

For temporal coherence at time t, I need to see if the words at t are semantically coherent compared to t-1. Looking at t-1 and t, most words are the same, just the order changes a bit. The words are about country, today, years, great, time, democracy, life, human, history, mankind. It seems like the topic is about significant aspects of life or society. The words are related, so the coherence is high. I'd rate this a 3.

For the transition from t-1 to t, the words are almost the same, just the order changes a bit. So the smoothness is very smooth, 3.

Now, for the transition from t to t+1, the words at t+1 are almost the same as t, except that mankind is replaced by children. That's a significant change. The topic still seems related, but the inclusion of children might shift the focus a bit. So the coherence is somewhat related, maybe a 2. The transition from t to t+1 is somewhat smooth because most words are the same, but the change from mankind to children is notable. So smoothness is 2.

Putting it all together, temporal_coherence is 3 and temporal_smoothness is 3 for t-1 to t, and 2 for t to t+1. But wait, the user's example response only gave a single score for each, not per transition. So maybe I need to evaluate the overall trend.

Wait, perhaps I'm overcomplicating. The user's example response was:

{""temporal_coherence"": 3, ""temporal_smoothness"": 3}

But that was for the transition from t-1 to t. Then, for t to t+1, it's a different transition. So perhaps I need to evaluate each transition separately.

Wait, the user's instruction says to rate the word relatedness at time t, which is the second step, and then the transition smoothness from t-1 to t to t+1.

So, for the word relatedness at time t, I think it's about how the words at t are related to t-1. Since most words are the same, it's highly related, so 3.

For the transition smoothness, from t-1 to t to t+1, the first transition is smooth (3), the second transition has a notable change (children replacing mankind), so maybe 2.

But the user's example response only gave a single score for each, not per transition. So perhaps the user wants a single score for each time step,"
DLDA,unDebates,deepseek,8,1993,,,"Okay, so I need to evaluate the temporal coherence and smoothness of these three time steps for a topic. Let me start by looking at the words at each time step.

At time t-1, the words are: country, today, years, great, time, democracy, life, human, history, mankind.

At time t, the words are: country, today, years, great, time, democracy, life, human, children, century.

At time t+1, the words are: country, today, years, great, time, democracy, life, century, human, children.

First, I'll assess the relatedness of the words at time t. I need to compare each word in t-1 to the corresponding word in t. 

- country to country: same, so 3.
- today to today: same, 3.
- years to years: same, 3.
- great to great: same, 3.
- time to time: same, 3.
- democracy to democracy: same, 3.
- life to life: same, 3.
- human to human: same, 3.
- history to children: these are different. History is about past events, while children are about youth. So maybe 1 or 2. I think they're somewhat related because both can be part of a country's development, but not very directly. Maybe 2.
- mankind to century: Mankind is a broader term, while century is a specific time period. They're somewhat related, so 2.

So, the relatedness scores for time t would be: [3,3,3,3,3,3,3,3,2,2]. The average is pretty high, so I think the temporal coherence at time t is 3.

Next, for the transition from t-1 to t+1, I need to see how the words change over two steps. Let me compare each word from t-1 to t+1.

- country to country: same, 3.
- today to today: same, 3.
- years to years: same, 3.
- great to great: same, 3.
- time to time: same, 3.
- democracy to democracy: same, 3.
- life to life: same, 3.
- human to human: same, 3.
- history to century: History to century. History is past, century is a specific time. They're somewhat related, so 2.
- mankind to children: Mankind is a general term, children are specific. Maybe 1 or 2. They're somewhat related, so 2.

So, the transition from t-1 to t+1 has scores: [3,3,3,3,3,3,3,3,2,2]. The average is high, so temporal smoothness is 3.

Wait, but I think I might have made a mistake. The user's example had a different approach. Let me check again.

In the user's example, they rated each word's relatedness between t and t+1, not just the same position. Maybe I should do that instead.

So, for each word in t, compare it to the corresponding word in t+1.

Time t words: country, today, years, great, time, democracy, life, human, children, century.

Time t+1 words: country, today, years, great, time, democracy, life, century, human, children.

Comparing each:

- country to country: 3
- today to today: 3
- years to years: 3
- great to great: 3
- time to time: 3
- democracy to democracy: 3
- life to life: 3
- human to century: Human is a general term, century is a time period. They're somewhat related, so 2.
- children to human: Children to human. Children are part of humans, so somewhat related, 2.
- century to children: Century is a time, children are people. Not directly related, so 1.

So the relatedness scores for t to t+1 would be: [3,3,3,3,3,3,3,2,2,1]. The average is a bit lower, but still, most are highly related. So I think temporal coherence is 3.

For smoothness, looking at the overall change from t-1 to t to t+1, the words are mostly the same except for a few substitutions. History to children and mankind to century. The changes are somewhat natural, so the transition is smooth. So smoothness is 3.

Wait, but in the user's example, they had a different approach. Maybe I should consider the overall topic change. The topic seems to be about a country's development over time, moving from general terms to more specific terms like"
DLDA,unDebates,deepseek,8,1994,,,
DLDA,unDebates,deepseek,8,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,1997,,,
DLDA,unDebates,deepseek,8,1998,,,
DLDA,unDebates,deepseek,8,1999,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,2000,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,8,2001,,,
DLDA,unDebates,deepseek,8,2002,,,
DLDA,unDebates,deepseek,8,2003,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,2004,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,8,2005,,,
DLDA,unDebates,deepseek,8,2006,,,
DLDA,unDebates,deepseek,8,2007,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,2008,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,8,2009,,,
DLDA,unDebates,deepseek,8,2010,,,
DLDA,unDebates,deepseek,8,2011,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,8,2012,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,2013,,,
DLDA,unDebates,deepseek,8,2014,,,
DLDA,unDebates,deepseek,8,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,8,2017,,,
DLDA,unDebates,deepseek,8,2018,,,
DLDA,unDebates,deepseek,8,2019,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1971,3,1,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 1
}
```"
DLDA,unDebates,deepseek,9,1972,,,
DLDA,unDebates,deepseek,9,1973,,,
DLDA,unDebates,deepseek,9,1974,3,1,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 1
}
```"
DLDA,unDebates,deepseek,9,1975,3,1,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 1
}
```"
DLDA,unDebates,deepseek,9,1976,,,
DLDA,unDebates,deepseek,9,1977,,,
DLDA,unDebates,deepseek,9,1978,,,
DLDA,unDebates,deepseek,9,1979,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1980,3,1,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 1
}
```"
DLDA,unDebates,deepseek,9,1981,,,
DLDA,unDebates,deepseek,9,1982,,,
DLDA,unDebates,deepseek,9,1983,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1984,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,9,1985,,,
DLDA,unDebates,deepseek,9,1986,,,
DLDA,unDebates,deepseek,9,1987,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1988,3,2,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 2
}
```"
DLDA,unDebates,deepseek,9,1989,,,
DLDA,unDebates,deepseek,9,1990,,,
DLDA,unDebates,deepseek,9,1991,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1992,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1993,,,
DLDA,unDebates,deepseek,9,1994,,,
DLDA,unDebates,deepseek,9,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1996,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,1997,,,
DLDA,unDebates,deepseek,9,1998,,,
DLDA,unDebates,deepseek,9,1999,3,3,"```json
{""temporal_coherence"": 3, ""temporal_smoothness"": 3}
```"
DLDA,unDebates,deepseek,9,2000,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,9,2001,,,
DLDA,unDebates,deepseek,9,2002,,,
DLDA,unDebates,deepseek,9,2003,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,9,2004,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,9,2005,,,
DLDA,unDebates,deepseek,9,2006,,,
DLDA,unDebates,deepseek,9,2007,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,9,2008,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,2009,,,
DLDA,unDebates,deepseek,9,2010,,,
DLDA,unDebates,deepseek,9,2011,2,3,"{""temporal_coherence"": 2, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,2012,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,2013,,,
DLDA,unDebates,deepseek,9,2014,,,
DLDA,unDebates,deepseek,9,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,2016,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,9,2017,,,
DLDA,unDebates,deepseek,9,2018,,,
DLDA,unDebates,deepseek,9,2019,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,10,1971,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1972,,,
DLDA,unDebates,deepseek,10,1973,,,
DLDA,unDebates,deepseek,10,1974,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1975,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1976,,,
DLDA,unDebates,deepseek,10,1977,,,
DLDA,unDebates,deepseek,10,1978,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1979,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1980,,,
DLDA,unDebates,deepseek,10,1981,,,
DLDA,unDebates,deepseek,10,1982,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1983,3,3,"```json
{
  ""temporal_coherence"": 3,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,10,1984,,,
DLDA,unDebates,deepseek,10,1985,,,
DLDA,unDebates,deepseek,10,1986,3,2,"{""temporal_coherence"": 3, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,10,1987,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1988,,,
DLDA,unDebates,deepseek,10,1989,,,
DLDA,unDebates,deepseek,10,1990,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1991,2,2,"{""temporal_coherence"": 2, ""temporal_smoothness"": 2}"
DLDA,unDebates,deepseek,10,1992,,,
DLDA,unDebates,deepseek,10,1993,,,
DLDA,unDebates,deepseek,10,1994,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1995,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,1996,,,
DLDA,unDebates,deepseek,10,1997,,,
DLDA,unDebates,deepseek,10,1998,2,3,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,10,1999,2,3,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,10,2000,,,
DLDA,unDebates,deepseek,10,2001,,,
DLDA,unDebates,deepseek,10,2002,2,2,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 2
}
```"
DLDA,unDebates,deepseek,10,2003,2,3,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,10,2004,,,
DLDA,unDebates,deepseek,10,2005,,,
DLDA,unDebates,deepseek,10,2006,2,3,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,10,2007,2,3,"```json
{
  ""temporal_coherence"": 2,
  ""temporal_smoothness"": 3
}
```"
DLDA,unDebates,deepseek,10,2008,,,
DLDA,unDebates,deepseek,10,2009,,,
DLDA,unDebates,deepseek,10,2010,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,2011,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,2012,,,
DLDA,unDebates,deepseek,10,2013,,,
DLDA,unDebates,deepseek,10,2014,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,2015,3,3,"{""temporal_coherence"": 3, ""temporal_smoothness"": 3}"
DLDA,unDebates,deepseek,10,2016,,,
DLDA,unDebates,deepseek,10,2017,,,
