nohup: ignoring input

=================================================================
  LLM-DTM Evaluation Pipeline
  data_root : /home/sox45ben/Downloads/LLM Evaluation for DTM/prolific
    [Coh] topic=04 year=1996 ... coh=3 smooth=3
    [Coh] topic=04 year=1997 ... coh=3 smooth=3
    [Coh] topic=04 year=1998 ... coh=3 smooth=3
    [Coh] topic=04 year=1999 ... coh=3 smooth=3
    [Coh] topic=04 year=2000 ... coh=3 smooth=3
    [Coh] topic=04 year=2001 ... coh=3 smooth=3
    [Coh] topic=04 year=2002 ... coh=3 smooth=3
    [Coh] topic=04 year=2003 ... coh=3 smooth=3
    [Coh] topic=04 year=2004 ... coh=3 smooth=3
    [Coh] topic=04 year=2005 ... coh=3 smooth=3
    [Coh] topic=04 year=2006 ... coh=3 smooth=3
    [Coh] topic=05 year=1988 ... coh=3 smooth=3
    [Coh] topic=05 year=1989 ... coh=3 smooth=2
    [Coh] topic=05 year=1990 ... coh=3 smooth=3
    [Coh] topic=05 year=1991 ... coh=2 smooth=2
    [Coh] topic=05 year=1992 ... coh=3 smooth=3
    [Coh] topic=05 year=1993 ... coh=3 smooth=3
    [Coh] topic=05 year=1994 ... coh=3 smooth=2
    [Coh] topic=05 year=1995 ... coh=3 smooth=3
    [Coh] topic=05 year=1996 ... coh=3 smooth=3
    [Coh] topic=05 year=1997 ... coh=3 smooth=3
    [Coh] topic=05 year=1998 ... coh=3 smooth=3
    [Coh] topic=05 year=1999 ... coh=3 smooth=3
    [Coh] topic=05 year=2000 ... coh=3 smooth=3
    [Coh] topic=05 year=2001 ... coh=3 smooth=3
    [Coh] topic=05 year=2002 ... coh=3 smooth=3
    [Coh] topic=05 year=2003 ... coh=3 smooth=3
    [Coh] topic=05 year=2004 ... coh=3 smooth=3
    [Coh] topic=05 year=2005 ... coh=3 smooth=3
    [Coh] topic=05 year=2006 ... coh=3 smooth=3
    [Coh] topic=06 year=1988 ... coh=3 smooth=3
    [Coh] topic=06 year=1989 ... coh=3 smooth=3
    [Coh] topic=06 year=1990 ... coh=3 smooth=3
    [Coh] topic=06 year=1991 ... coh=3 smooth=3
    [Coh] topic=06 year=1992 ... coh=3 smooth=3
    [Coh] topic=06 year=1993 ... coh=3 smooth=3
    [Coh] topic=06 year=1994 ... coh=3 smooth=2
    [Coh] topic=06 year=1995 ... coh=3 smooth=3
    [Coh] topic=06 year=1996 ... coh=3 smooth=3
    [Coh] topic=06 year=1997 ... coh=3 smooth=3
    [Coh] topic=06 year=1998 ... coh=3 smooth=3
    [Coh] topic=06 year=1999 ... coh=3 smooth=3
    [Coh] topic=06 year=2000 ... coh=3 smooth=3
    [Coh] topic=06 year=2001 ... coh=1 smooth=1
    [Coh] topic=06 year=2002 ... coh=3 smooth=1
    [Coh] topic=06 year=2003 ... coh=3 smooth=2
    [Coh] topic=06 year=2004 ... coh=3 smooth=3
    [Coh] topic=06 year=2005 ... coh=3 smooth=3
    [Coh] topic=06 year=2006 ... coh=3 smooth=2
    [Coh] topic=07 year=1988 ... coh=3 smooth=3
    [Coh] topic=07 year=1989 ... coh=3 smooth=3
    [Coh] topic=07 year=1990 ... coh=3 smooth=3
    [Coh] topic=07 year=1991 ... coh=3 smooth=3
    [Coh] topic=07 year=1992 ... coh=3 smooth=3
    [Coh] topic=07 year=1993 ... coh=3 smooth=3
    [Coh] topic=07 year=1994 ... coh=3 smooth=3
    [Coh] topic=07 year=1995 ... coh=3 smooth=3
    [Coh] topic=07 year=1996 ... coh=3 smooth=3
    [Coh] topic=07 year=1997 ... coh=3 smooth=3
    [Coh] topic=07 year=1998 ... coh=1 smooth=1
    [Coh] topic=07 year=1999 ... coh=3 smooth=3
    [Coh] topic=07 year=2000 ... coh=3 smooth=3
    [Coh] topic=07 year=2001 ... coh=3 smooth=3
    [Coh] topic=07 year=2002 ... coh=3 smooth=3
    [Coh] topic=07 year=2003 ... coh=3 smooth=1
    [Coh] topic=07 year=2004 ... coh=3 smooth=3
    [Coh] topic=07 year=2005 ... coh=3 smooth=3
    [Coh] topic=07 year=2006 ... coh=3 smooth=1
    [Coh] topic=08 year=1988 ... coh=3 smooth=3
    [Coh] topic=08 year=1989 ... coh=3 smooth=3
    [Coh] topic=08 year=1990 ... coh=3 smooth=3
    [Coh] topic=08 year=1991 ... coh=3 smooth=3
    [Coh] topic=08 year=1992 ... coh=3 smooth=3
    [Coh] topic=08 year=1993 ... coh=3 smooth=3
    [Coh] topic=08 year=1994 ... coh=2 smooth=2
    [Coh] topic=08 year=1995 ... coh=3 smooth=3
    [Coh] topic=08 year=1996 ... coh=3 smooth=3
    [Coh] topic=08 year=1997 ... coh=3 smooth=3
    [Coh] topic=08 year=1998 ... coh=3 smooth=3
    [Coh] topic=08 year=1999 ... coh=3 smooth=3
    [Coh] topic=08 year=2000 ... coh=3 smooth=3
    [Coh] topic=08 year=2001 ... coh=2 smooth=2
    [Coh] topic=08 year=2002 ... coh=2 smooth=3
    [Coh] topic=08 year=2003 ... coh=3 smooth=3
    [Coh] topic=08 year=2004 ... coh=3 smooth=3
    [Coh] topic=08 year=2005 ... coh=3 smooth=3
    [Coh] topic=08 year=2006 ... coh=3 smooth=3
    [Coh] topic=09 year=1988 ... coh=3 smooth=3
    [Coh] topic=09 year=1989 ... coh=3 smooth=3
    [Coh] topic=09 year=1990 ... coh=3 smooth=2
    [Coh] topic=09 year=1991 ... coh=3 smooth=3
    [Coh] topic=09 year=1992 ... coh=3 smooth=3
    [Coh] topic=09 year=1993 ... coh=3 smooth=3
    [Coh] topic=09 year=1994 ... coh=3 smooth=2
    [Coh] topic=09 year=1995 ... coh=3 smooth=3
    [Coh] topic=09 year=1996 ... coh=3 smooth=3
    [Coh] topic=09 year=1997 ... coh=3 smooth=3
    [Coh] topic=09 year=1998 ... coh=3 smooth=3
    [Coh] topic=09 year=1999 ... coh=3 smooth=3
    [Coh] topic=09 year=2000 ... coh=3 smooth=3
    [Coh] topic=09 year=2001 ... coh=3 smooth=3
    [Coh] topic=09 year=2002 ... coh=3 smooth=3
    [Coh] topic=09 year=2003 ... coh=3 smooth=3
    [Coh] topic=09 year=2004 ... coh=3 smooth=3
    [Coh] topic=09 year=2005 ... coh=3 smooth=3
    [Coh] topic=09 year=2006 ... coh=3 smooth=3
    [Coh] topic=10 year=1988 ... coh=3 smooth=3
    [Coh] topic=10 year=1989 ... coh=3 smooth=3
    [Coh] topic=10 year=1990 ... coh=3 smooth=3
    [Coh] topic=10 year=1991 ... coh=3 smooth=3
    [Coh] topic=10 year=1992 ... coh=3 smooth=3
    [Coh] topic=10 year=1993 ... coh=3 smooth=3
    [Coh] topic=10 year=1994 ... coh=3 smooth=3
    [Coh] topic=10 year=1995 ... coh=3 smooth=3
    [Coh] topic=10 year=1996 ... coh=3 smooth=3
    [Coh] topic=10 year=1997 ... coh=3 smooth=3
    [Coh] topic=10 year=1998 ... coh=3 smooth=3
    [Coh] topic=10 year=1999 ... coh=3 smooth=3
    [Coh] topic=10 year=2000 ... coh=3 smooth=3
    [Coh] topic=10 year=2001 ... coh=3 smooth=3
    [Coh] topic=10 year=2002 ... coh=3 smooth=3
    [Coh] topic=10 year=2003 ... coh=3 smooth=3
    [Coh] topic=10 year=2004 ... coh=3 smooth=3
    [Coh] topic=10 year=2005 ... coh=3 smooth=3
    [Coh] topic=10 year=2006 ... coh=3 smooth=3
    [Coh] topic=11 year=1988 ... coh=3 smooth=3
    [Coh] topic=11 year=1989 ... coh=2 smooth=2
    [Coh] topic=11 year=1990 ... coh=3 smooth=3
    [Coh] topic=11 year=1991 ... coh=3 smooth=3
    [Coh] topic=11 year=1992 ... coh=3 smooth=2
    [Coh] topic=11 year=1993 ... coh=3 smooth=3
    [Coh] topic=11 year=1994 ... coh=2 smooth=2
    [Coh] topic=11 year=1995 ... coh=3 smooth=3
    [Coh] topic=11 year=1996 ... coh=3 smooth=3
    [Coh] topic=11 year=1997 ... coh=3 smooth=3
    [Coh] topic=11 year=1998 ... coh=3 smooth=3
    [Coh] topic=11 year=1999 ... coh=3 smooth=3
    [Coh] topic=11 year=2000 ... coh=3 smooth=2
    [Coh] topic=11 year=2001 ... coh=3 smooth=3
    [Coh] topic=11 year=2002 ... coh=3 smooth=3
    [Coh] topic=11 year=2003 ... coh=3 smooth=3
    [Coh] topic=11 year=2004 ... coh=3 smooth=3
    [Coh] topic=11 year=2005 ... coh=3 smooth=3
    [Coh] topic=11 year=2006 ... coh=3 smooth=3
    [Coh] topic=12 year=1988 ... coh=3 smooth=3
    [Coh] topic=12 year=1989 ... coh=3 smooth=3
    [Coh] topic=12 year=1990 ... coh=3 smooth=3
    [Coh] topic=12 year=1991 ... coh=3 smooth=3
    [Coh] topic=12 year=1992 ... coh=3 smooth=3
    [Coh] topic=12 year=1993 ... coh=3 smooth=3
    [Coh] topic=12 year=1994 ... coh=3 smooth=3
    [Coh] topic=12 year=1995 ... coh=3 smooth=3
    [Coh] topic=12 year=1996 ... coh=3 smooth=3
    [Coh] topic=12 year=1997 ... coh=3 smooth=3
    [Coh] topic=12 year=1998 ... coh=3 smooth=3
    [Coh] topic=12 year=1999 ... coh=3 smooth=3
    [Coh] topic=12 year=2000 ... coh=3 smooth=2
    [Coh] topic=12 year=2001 ... coh=3 smooth=3
    [Coh] topic=12 year=2002 ... coh=3 smooth=3
    [Coh] topic=12 year=2003 ... coh=3 smooth=2
    [Coh] topic=12 year=2004 ... coh=3 smooth=3
    [Coh] topic=12 year=2005 ... coh=3 smooth=3
    [Coh] topic=12 year=2006 ... coh=3 smooth=3
    [Coh] topic=13 year=1988 ... coh=3 smooth=3
    [Coh] topic=13 year=1989 ... coh=3 smooth=3
    [Coh] topic=13 year=1990 ... coh=3 smooth=3
    [Coh] topic=13 year=1991 ... coh=3 smooth=3
    [Coh] topic=13 year=1992 ... coh=3 smooth=3
    [Coh] topic=13 year=1993 ... coh=3 smooth=3
    [Coh] topic=13 year=1994 ... coh=3 smooth=3
    [Coh] topic=13 year=1995 ... coh=3 smooth=3
    [Coh] topic=13 year=1996 ... coh=3 smooth=3
    [Coh] topic=13 year=1997 ... coh=3 smooth=3
    [Coh] topic=13 year=1998 ... coh=3 smooth=3
    [Coh] topic=13 year=1999 ... coh=3 smooth=3
    [Coh] topic=13 year=2000 ... coh=3 smooth=3
    [Coh] topic=13 year=2001 ... coh=3 smooth=3
    [Coh] topic=13 year=2002 ... coh=3 smooth=2
    [Coh] topic=13 year=2003 ... coh=3 smooth=3
    [Coh] topic=13 year=2004 ... coh=3 smooth=3
    [Coh] topic=13 year=2005 ... coh=3 smooth=3
    [Coh] topic=13 year=2006 ... coh=3 smooth=3
    [Coh] topic=14 year=1988 ... coh=3 smooth=3
    [Coh] topic=14 year=1989 ... coh=3 smooth=3
    [Coh] topic=14 year=1990 ... coh=3 smooth=3
    [Coh] topic=14 year=1991 ... coh=3 smooth=3
    [Coh] topic=14 year=1992 ... coh=3 smooth=3
    [Coh] topic=14 year=1993 ... coh=3 smooth=3
    [Coh] topic=14 year=1994 ... coh=3 smooth=3
    [Coh] topic=14 year=1995 ... coh=3 smooth=3
    [Coh] topic=14 year=1996 ... coh=3 smooth=3
    [Coh] topic=14 year=1997 ... coh=3 smooth=3
    [Coh] topic=14 year=1998 ... coh=3 smooth=3
    [Coh] topic=14 year=1999 ... coh=3 smooth=3
    [Coh] topic=14 year=2000 ... coh=3 smooth=3
    [Coh] topic=14 year=2001 ... coh=3 smooth=3
    [Coh] topic=14 year=2002 ... coh=3 smooth=3
    [Coh] topic=14 year=2003 ... coh=3 smooth=3
    [Coh] topic=14 year=2004 ... coh=3 smooth=3
    [Coh] topic=14 year=2005 ... coh=3 smooth=3
    [Coh] topic=14 year=2006 ... coh=3 smooth=3
    [Coh] topic=15 year=1988 ... coh=3 smooth=3
    [Coh] topic=15 year=1989 ... coh=3 smooth=3
    [Coh] topic=15 year=1990 ... coh=3 smooth=3
    [Coh] topic=15 year=1991 ... coh=3 smooth=2
    [Coh] topic=15 year=1992 ... coh=3 smooth=3
    [Coh] topic=15 year=1993 ... coh=3 smooth=3
    [Coh] topic=15 year=1994 ... coh=3 smooth=3
    [Coh] topic=15 year=1995 ... coh=3 smooth=3
    [Coh] topic=15 year=1996 ... coh=3 smooth=3
    [Coh] topic=15 year=1997 ... coh=3 smooth=3
    [Coh] topic=15 year=1998 ... coh=3 smooth=3
    [Coh] topic=15 year=1999 ... coh=3 smooth=3
    [Coh] topic=15 year=2000 ... coh=3 smooth=3
    [Coh] topic=15 year=2001 ... coh=3 smooth=3
    [Coh] topic=15 year=2002 ... coh=3 smooth=3
    [Coh] topic=15 year=2003 ... coh=3 smooth=3
    [Coh] topic=15 year=2004 ... coh=3 smooth=3
    [Coh] topic=15 year=2005 ... coh=3 smooth=3
    [Coh] topic=15 year=2006 ... coh=3 smooth=3
    [Coh] topic=16 year=1988 ... coh=3 smooth=3
    [Coh] topic=16 year=1989 ... coh=3 smooth=3
    [Coh] topic=16 year=1990 ... coh=3 smooth=3
    [Coh] topic=16 year=1991 ... coh=3 smooth=3
    [Coh] topic=16 year=1992 ... coh=3 smooth=3
    [Coh] topic=16 year=1993 ... coh=3 smooth=3
    [Coh] topic=16 year=1994 ... coh=3 smooth=3
    [Coh] topic=16 year=1995 ... coh=3 smooth=3
    [Coh] topic=16 year=1996 ... coh=3 smooth=3
    [Coh] topic=16 year=1997 ... coh=3 smooth=3
    [Coh] topic=16 year=1998 ... coh=3 smooth=3
    [Coh] topic=16 year=1999 ... coh=3 smooth=3
    [Coh] topic=16 year=2000 ... coh=3 smooth=3
    [Coh] topic=16 year=2001 ... coh=3 smooth=3
    [Coh] topic=16 year=2002 ... coh=3 smooth=3
    [Coh] topic=16 year=2003 ... coh=3 smooth=3
    [Coh] topic=16 year=2004 ... coh=2 smooth=3
    [Coh] topic=16 year=2005 ... coh=3 smooth=3
    [Coh] topic=16 year=2006 ... coh=3 smooth=3
    [Coh] topic=17 year=1988 ... coh=3 smooth=3
    [Coh] topic=17 year=1989 ... coh=3 smooth=3
    [Coh] topic=17 year=1990 ... coh=3 smooth=3
    [Coh] topic=17 year=1991 ... coh=3 smooth=3
    [Coh] topic=17 year=1992 ... coh=3 smooth=3
    [Coh] topic=17 year=1993 ... coh=3 smooth=3
    [Coh] topic=17 year=1994 ... coh=3 smooth=3
    [Coh] topic=17 year=1995 ... coh=3 smooth=3
    [Coh] topic=17 year=1996 ... coh=3 smooth=3
    [Coh] topic=17 year=1997 ... coh=3 smooth=3
    [Coh] topic=17 year=1998 ... coh=3 smooth=3
    [Coh] topic=17 year=1999 ... coh=3 smooth=3
    [Coh] topic=17 year=2000 ... coh=3 smooth=3
    [Coh] topic=17 year=2001 ... coh=3 smooth=3
    [Coh] topic=17 year=2002 ... coh=3 smooth=3
    [Coh] topic=17 year=2003 ... coh=3 smooth=3
    [Coh] topic=17 year=2004 ... coh=3 smooth=3
    [Coh] topic=17 year=2005 ... coh=3 smooth=3
    [Coh] topic=17 year=2006 ... coh=3 smooth=3
    [Coh] topic=18 year=1988 ... coh=3 smooth=3
    [Coh] topic=18 year=1989 ... coh=3 smooth=2
    [Coh] topic=18 year=1990 ... coh=3 smooth=3
    [Coh] topic=18 year=1991 ... coh=3 smooth=2
    [Coh] topic=18 year=1992 ... coh=3 smooth=3
    [Coh] topic=18 year=1993 ... coh=3 smooth=3
    [Coh] topic=18 year=1994 ... coh=3 smooth=2
    [Coh] topic=18 year=1995 ... coh=3 smooth=3
    [Coh] topic=18 year=1996 ... coh=3 smooth=3
    [Coh] topic=18 year=1997 ... coh=3 smooth=3
    [Coh] topic=18 year=1998 ... coh=3 smooth=3
    [Coh] topic=18 year=1999 ... coh=3 smooth=3
    [Coh] topic=18 year=2000 ... coh=3 smooth=3
    [Coh] topic=18 year=2001 ... coh=3 smooth=3
    [Coh] topic=18 year=2002 ... coh=3 smooth=3
    [Coh] topic=18 year=2003 ... coh=3 smooth=3
    [Coh] topic=18 year=2004 ... coh=3 smooth=3
    [Coh] topic=18 year=2005 ... coh=3 smooth=3
    [Coh] topic=18 year=2006 ... coh=3 smooth=3
    [Coh] topic=19 year=1988 ... coh=3 smooth=3
    [Coh] topic=19 year=1989 ... coh=3 smooth=3
    [Coh] topic=19 year=1990 ... coh=3 smooth=3
    [Coh] topic=19 year=1991 ... coh=3 smooth=3
    [Coh] topic=19 year=1992 ... coh=3 smooth=3
    [Coh] topic=19 year=1993 ... coh=3 smooth=3
    [Coh] topic=19 year=1994 ... coh=3 smooth=3
    [Coh] topic=19 year=1995 ... coh=3 smooth=3
    [Coh] topic=19 year=1996 ... coh=3 smooth=3
    [Coh] topic=19 year=1997 ... coh=3 smooth=3
    [Coh] topic=19 year=1998 ... coh=3 smooth=3
    [Coh] topic=19 year=1999 ... coh=3 smooth=3
    [Coh] topic=19 year=2000 ... coh=3 smooth=3
    [Coh] topic=19 year=2001 ... coh=3 smooth=3
    [Coh] topic=19 year=2002 ... coh=3 smooth=3
    [Coh] topic=19 year=2003 ... coh=3 smooth=3
    [Coh] topic=19 year=2004 ... coh=3 smooth=3
    [Coh] topic=19 year=2005 ... coh=3 smooth=3
    [Coh] topic=19 year=2006 ... coh=3 smooth=3
    [Saved] 380 rows -> results/DLDA/nyt/llama_coherence.csv

  [Task 2] Temporal Intrusion Detection
    [Int] topic=00 year=1987 intruder=employees ... detected=employees correct=True
    [Int] topic=00 year=1988 intruder=black ... detected=said correct=False
    [Int] topic=00 year=1989 intruder=works ... detected=plane correct=False
    [Int] topic=00 year=1990 intruder=bond ... detected=said correct=False
    [Int] topic=00 year=1991 intruder=democratic ... detected=plane correct=False
    [Int] topic=00 year=1992 intruder=said ... detected=people correct=False
    [Int] topic=00 year=1993 intruder=university ... detected=plane correct=False
    [Int] topic=00 year=1994 intruder=national ... detected=national correct=True
    [Int] topic=00 year=1995 intruder=article ... detected=article correct=True
    [Int] topic=00 year=1996 intruder=league ... detected=league correct=True
    [Int] topic=00 year=1997 intruder=congress ... detected=congress correct=True
    [Int] topic=00 year=1998 intruder=government ... detected=people correct=False
    [Int] topic=00 year=1999 intruder=listed ... detected=people correct=False
    [Int] topic=00 year=2000 intruder=said ... detected=year correct=False
    [Int] topic=00 year=2001 intruder=judge ... detected=trade correct=False
    [Int] topic=00 year=2002 intruder=salt ... detected=plane correct=False
    [Int] topic=00 year=2003 intruder=trial ... detected=plane correct=False
    [Int] topic=00 year=2004 intruder=mets ... detected=space correct=False
    [Int] topic=00 year=2005 intruder=directed ... detected=hurricane correct=False
    [Int] topic=00 year=2006 intruder=public ... detected=said correct=False
    [Int] topic=00 year=2007 intruder=beloved ... detected=said correct=False
    [Int] topic=01 year=1987 intruder=gallery ... detected=year correct=False
    [Int] topic=01 year=1988 intruder=think ... detected=think correct=True
    [Int] topic=01 year=1989 intruder=department ... detected=department correct=True
    [Int] topic=01 year=1990 intruder=american ... detected=year. correct=False
    [Int] topic=01 year=1991 intruder=time ... detected=time correct=True
    [Int] topic=01 year=1992 intruder=community ... detected=community correct=True
    [Int] topic=01 year=1993 intruder=president ... detected=president correct=True
    [Int] topic=01 year=1994 intruder=daughter ... detected=daughter correct=True
    [Int] topic=01 year=1995 intruder=open ... detected=open correct=True
    [Int] topic=01 year=1996 intruder=said ... detected=year: correct=False
    [Int] topic=01 year=1997 intruder=economy ... detected=economy correct=True
    [Int] topic=01 year=1998 intruder=games ... detected=games correct=True
    [Int] topic=01 year=1999 intruder=prices ... detected=play correct=False
    [Int] topic=01 year=2000 intruder=school ... detected=school correct=True
    [Int] topic=01 year=2001 intruder=bush ... detected=bush correct=True
    [Int] topic=01 year=2002 intruder=street ... detected=street correct=True
    [Int] topic=01 year=2003 intruder=house ... detected=year correct=False
    [Int] topic=01 year=2004 intruder=iraq ... detected=iraq correct=True
    [Int] topic=01 year=2005 intruder=father ... detected=father correct=True
    [Int] topic=01 year=2006 intruder=housing ... detected=housing correct=True
    [Int] topic=01 year=2007 intruder=games ... detected=games correct=True
    [Int] topic=02 year=1987 intruder=black ... detected=county correct=False
    [Int] topic=02 year=1988 intruder=banks ... detected=banks correct=True
    [Int] topic=02 year=1989 intruder=money ... detected=york correct=False
    [Int] topic=02 year=1990 intruder=judge ... detected=jersey correct=False
    [Int] topic=02 year=1991 intruder=garden ... detected=garden correct=True
    [Int] topic=02 year=1992 intruder=mayor ... detected=county correct=False
    [Int] topic=02 year=1993 intruder=tablespoons ... detected=tablespoons correct=True
    [Int] topic=02 year=1994 intruder=party ... detected=party correct=True
    [Int] topic=02 year=1995 intruder=heat ... detected=jersey correct=False
    [Int] topic=02 year=1996 intruder=general ... detected=jersey correct=False
    [Int] topic=02 year=1997 intruder=states ... detected=said correct=False
    [Int] topic=02 year=1998 intruder=power ... detected=power correct=True
    [Int] topic=02 year=1999 intruder=percent ... detected=jersey correct=False
    [Int] topic=02 year=2000 intruder=points ... detected=said correct=False
    [Int] topic=02 year=2001 intruder=room ... detected=room correct=True
    [Int] topic=02 year=2002 intruder=security ... detected=jersey correct=False
    [Int] topic=02 year=2003 intruder=report ... detected='said' correct=False
    [Int] topic=02 year=2004 intruder=street ... detected=street correct=True
    [Int] topic=02 year=2005 intruder=wrote ... detected=said correct=False
    [Int] topic=02 year=2006 intruder=bloomberg ... detected=york correct=False
    [Int] topic=02 year=2007 intruder=statement ... detected=jersey correct=False
    [Int] topic=03 year=1987 intruder=report ... detected=river correct=False
    [Int] topic=03 year=1988 intruder=budget ... detected=budget correct=True
    [Int] topic=03 year=1989 intruder=time ... detected=time correct=True
    [Int] topic=03 year=1990 intruder=european ... detected=european correct=True
    [Int] topic=03 year=1991 intruder=cook ... detected=cook correct=True
    [Int] topic=03 year=1992 intruder=corporation ... detected=corporation correct=True
    [Int] topic=03 year=1993 intruder=secretary ... detected=secretary correct=True
    [Int] topic=03 year=1994 intruder=people ... detected=garden correct=False
    [Int] topic=03 year=1995 intruder=child ... detected=child correct=True
    [Int] topic=03 year=1996 intruder=french ... detected=french correct=True
    [Int] topic=03 year=1997 intruder=israel ... detected=river correct=False
    [Int] topic=03 year=1998 intruder=sales ... detected=sales correct=True
    [Int] topic=03 year=1999 intruder=exhibition ... detected=year: correct=False
    [Int] topic=03 year=2000 intruder=department ... detected=garden correct=False
    [Int] topic=03 year=2001 intruder=high ... detected=high correct=True
    [Int] topic=03 year=2002 intruder=supreme ... detected=supreme correct=True
    [Int] topic=03 year=2003 intruder=states ... detected=states correct=True
    [Int] topic=03 year=2004 intruder=contract ... detected=contract correct=True
    [Int] topic=03 year=2005 intruder=sunday ... detected=river correct=False
    [Int] topic=03 year=2006 intruder=sales ... detected=sales correct=True
    [Int] topic=03 year=2007 intruder=trial ... detected=trial correct=True
    [Int] topic=04 year=1987 intruder=world ... detected=world correct=True
    [Int] topic=04 year=1988 intruder=insurance ... detected=president correct=False
    [Int] topic=04 year=1989 intruder=billion ... detected=year: correct=False
    [Int] topic=04 year=1990 intruder=mother ... detected=company correct=False
    [Int] topic=04 year=1991 intruder=think ... detected=think correct=True
    [Int] topic=04 year=1992 intruder=trees ... detected=trees correct=True
    [Int] topic=04 year=1993 intruder=jews ... detected=jews correct=True
    [Int] topic=04 year=1994 intruder=space ... detected=space correct=True
    [Int] topic=04 year=1995 intruder=parents ... detected=york correct=False
    [Int] topic=04 year=1996 intruder=lawyer ... detected=advertising correct=False
    [Int] topic=04 year=1997 intruder=banks ... detected=york correct=False
    [Int] topic=04 year=1998 intruder=republicans ... detected=advertising correct=False
    [Int] topic=04 year=1999 intruder=driver ... detected=driver correct=True
    [Int] topic=04 year=2000 intruder=case ... detected=case correct=True
    [Int] topic=04 year=2001 intruder=club ... detected=advertising correct=False
    [Int] topic=04 year=2002 intruder=case ... detected=advertising correct=False
    [Int] topic=04 year=2003 intruder=election ... detected=election correct=True
    [Int] topic=04 year=2004 intruder=street ... detected=street correct=True
    [Int] topic=04 year=2005 intruder=public ... detected=business correct=False
    [Int] topic=04 year=2006 intruder=religious ... detected=religious correct=True
    [Int] topic=04 year=2007 intruder=military ... detected=business correct=False
    [Int] topic=05 year=1987 intruder=executive ... detected=year: correct=False
    [Int] topic=05 year=1988 intruder=cable ... detected=cable correct=True
    [Int] topic=05 year=1989 intruder=house ... detected=house correct=True
    [Int] topic=05 year=1990 intruder=movie ... detected=movie correct=True
    [Int] topic=05 year=1991 intruder=bonds ... detected=bonds correct=True
    [Int] topic=05 year=1992 intruder=said ... detected=said correct=True
    [Int] topic=05 year=1993 intruder=child ... detected=child correct=True
    [Int] topic=05 year=1994 intruder=family ... detected=year correct=False
    [Int] topic=05 year=1995 intruder=film ... detected=film correct=True
    [Int] topic=05 year=1996 intruder=season ... detected=season correct=True
    [Int] topic=05 year=1997 intruder=economy ... detected=said correct=False
    [Int] topic=05 year=1998 intruder=center ... detected=center correct=True
    [Int] topic=05 year=1999 intruder=buildings ... detected=buildings correct=True
    [Int] topic=05 year=2000 intruder=team ... detected=team correct=True
    [Int] topic=05 year=2001 intruder=decision ... detected=said correct=False
    [Int] topic=05 year=2002 intruder=water ... detected=water correct=True
    [Int] topic=05 year=2003 intruder=added ... detected='said' correct=False
    [Int] topic=05 year=2004 intruder=street ... detected=street correct=True
    [Int] topic=05 year=2005 intruder=second ... detected=second correct=True
    [Int] topic=05 year=2006 intruder=israeli ... detected=work correct=False
    [Int] topic=05 year=2007 intruder=misstated ... detected=misstated correct=True
    [Int] topic=06 year=1987 intruder=said ... detected=year correct=False
    [Int] topic=06 year=1988 intruder=said ... detected=said correct=True
    [Int] topic=06 year=1989 intruder=team ... detected=team correct=True
    [Int] topic=06 year=1990 intruder=million ... detected=said correct=False
    [Int] topic=06 year=1991 intruder=court ... detected=said correct=False
    [Int] topic=06 year=1992 intruder=miss ... detected=year. correct=False
    [Int] topic=06 year=1993 intruder=police ... detected=business correct=False
    [Int] topic=06 year=1994 intruder=died ... detected=year: correct=False
    [Int] topic=06 year=1995 intruder=jury ... detected=jury correct=True
    [Int] topic=06 year=1996 intruder=husband ... detected=said correct=False
    [Int] topic=06 year=1997 intruder=doctors ... detected=doctors correct=True
    [Int] topic=06 year=1998 intruder=government ... detected=year correct=False
    [Int] topic=06 year=1999 intruder=said ... detected=said correct=True
    [Int] topic=06 year=2000 intruder=traffic ... detected=year correct=False
    [Int] topic=06 year=2001 intruder=river ... detected=river correct=True
    [Int] topic=06 year=2002 intruder=design ... detected=year correct=False
    [Int] topic=06 year=2003 intruder=production ... detected=said correct=False
    [Int] topic=06 year=2004 intruder=policy ... detected=year correct=False
    [Int] topic=06 year=2005 intruder=season ... detected=season correct=True
    [Int] topic=06 year=2006 intruder=director ... detected=year correct=False
    [Int] topic=06 year=2007 intruder=iraq ... detected=iraq correct=True
    [Int] topic=07 year=1987 intruder=broadway ... detected=people correct=False
    [Int] topic=07 year=1988 intruder=plan ... detected=years correct=False
    [Int] topic=07 year=1989 intruder=parents ... detected=years correct=False
    [Int] topic=07 year=1990 intruder=points ... detected=points correct=True
    [Int] topic=07 year=1991 intruder=business ... detected=time correct=False
    [Int] topic=07 year=1992 intruder=percent ... detected=percent correct=True
    [Int] topic=07 year=1993 intruder=exhibition ... detected=exhibition correct=True
    [Int] topic=07 year=1994 intruder=million ... detected=people correct=False
    [Int] topic=07 year=1995 intruder=said ... detected=years correct=False
    [Int] topic=07 year=1996 intruder=internet ... detected=years correct=False
    [Int] topic=07 year=1997 intruder=league ... detected=league correct=True
    [Int] topic=07 year=1998 intruder=added ... detected=years correct=False
    [Int] topic=07 year=1999 intruder=state ... detected=like correct=False
    [Int] topic=07 year=2000 intruder=said ... detected=years correct=False
    [Int] topic=07 year=2001 intruder=told ... detected=years correct=False
    [Int] topic=07 year=2002 intruder=water ... detected=water correct=True
    [Int] topic=07 year=2003 intruder=space ... detected=space correct=True
